source,name,category,town,address,website,phone,email
tier2,YMCA of Greenwich,gym,Greenwich,"50 E Putnam Ave, Greenwich, CT 06830, USA",http://www.greenwichymca.org/,(203) 869-1630,info@gwymca.org
tier2,Core Burn Pilates Greenwich,gym,Greenwich,"24 E Elm St, Greenwich, CT 06830, USA",https://www.coreburnpilates.com/greenwich,(203) 914-4433,greenwich@coreburnpilates.com
tier2,Countdown Fitness,gym,Greenwich,"409 Greenwich Ave 2nd floor, Greenwich, CT 06830, USA",http://countdownfit.com/,(203) 594-6684,info@countdownfit.com
tier2,Peak 360 Greenwich,gym,Greenwich,"67 Holly Hill Ln #101, Greenwich, CT 06830, USA",http://peak360greenwich.com/,(203) 625-9595,fit@peak360greenwich.com
tier2,Combine Training Greenwich,gym,Greenwich,"469 West Putnam Avenue, Greenwich, CT 06830, USA",http://www.combinetrainingct.com/,(203) 717-1700,hello@combinetrainingct.com
tier2,Hot Phiit Greenwich,gym,Greenwich,"138 E Putnam Ave, Cos Cob, CT 06807, USA",https://www.hotphiitgreenwich.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12323576210307226654,(203) 340-2180,info@hotphiitgreenwich.com
tier2,Gym Tech (Greenwich),gym,Greenwich,"79 E Putnam Ave, Greenwich, CT 06830, USA",https://gymtechfitness.com/showrooms/greenwich,(203) 567-7100,greenwich@gymtechfitness.com
tier2,Kaia Yoga Old Greenwich,yoga,Greenwich,"263 Sound Beach Ave, Old Greenwich, CT 06870, USA",https://www.kaiayoga.com/oldgreenwich,(203) 344-1225,oldgreenwich@kaiayoga.com
tier2,OG Yoga,yoga,Greenwich,"188 Sound Beach Ave, Old Greenwich, CT 06870, USA",https://www.oldgreenwichyoga.com/,,contact@oldgreenwichyoga.com
tier2,"Greenwich Kinetics Chiropractic Services, Dr. Vincent Buonanno",chiropractor,Greenwich,"Greenwich Medical Building - The Annex, 49 Lake Ave Suite 1E, Greenwich, CT 06830, USA",https://www.greenwichkinetics.com/,(203) 661-6699,drbuonanno@greenwichkinetics.com
tier2,SportsPlus Physical Therapy and Chiropractic,chiropractor,Greenwich,"282 Railroad Ave #100, Greenwich, CT 06830, USA",https://sportspluspt.com/location/sportsplus-physical-therapy/,(203) 208-7698,officegreenwich@sportspluspt.com
tier2,Peak Wellness,chiropractor,Greenwich,"195 Field Point Rd, Greenwich, CT 06830, USA",https://greenwich.peakwellness.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=website,(203) 625-9608,greenwich@peakwellness.com
tier2,Thai Serenity Spa,chiropractor,Greenwich,"49 Greenwich Ave FL2, Greenwich, CT 06830, USA",https://www.thaiserenityspa.com/,(682) 628-9514,contact@thaiserenitypa.com
tier2,Advanced Chiropractic & Wellness LLC,chiropractor,Greenwich,"1150 Summer St 1st Floor, Stamford, CT 06905, USA",https://drbrianyomtov.com/,(203) 316-8477,info@drbrianyomtov.com
tier2,XYZ Cleaning Services Ct,cleaning,Greenwich,"112 Lockwood Rd, Riverside, CT 06878, USA",https://xyzcleaningservices.com/greenwich-ct/?utm_source=google&utm_medium=gmb&utm_campaign=greenwich,(203) 717-5034,info@xyzcleaningservices.com
tier2,Fast Clean Home,cleaning,Greenwich,"47 Wilbur Peck Ct, Greenwich, CT 06830, USA",https://fastcleanhome.com/,(914) 837-3832,fastcleanhomeinfo@gmail.com
tier2,Servicely Cleaning,cleaning,Greenwich,"642 West Putnam Avenue, Greenwich, CT 06831, USA",https://www.servicelycleaning.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15799982217338435462,(914) 618-4466,info@servicelycleaning.com
tier2,Crown's Professional Cleaning Stamford,cleaning,Greenwich,"26 Pepper Ridge Rd, Stamford, CT 06905, USA",https://www.crownsproclean.com/,(203) 559-8998,contact@crownsproclean.com
tier2,The Americano,restaurant,Stamford,"261 Main St, Stamford, CT 06901, USA",http://theamericanobar.com/,,info@theamericanobar.com
tier2,The Wheel,restaurant,Stamford,"4 Star Point Suite 101, Stamford, CT 06902, USA",https://www.thevillagewheel.com/,(475) 270-1300,reservations@thevillagewheel.com
tier2,The Brickhouse Bar and Grill,restaurant,Stamford,"244 Bedford St, Stamford, CT 06902, USA",https://www.brickhousebarngrill.com/,(203) 353-8892,info@brickhousebarngrill.com
tier2,Brass & Bone,restaurant,Stamford,"136 Washington St, Norwalk, CT 06854, USA",https://brassandbonect.com/,(203) 286-6011,info@brassandbonect.com
tier2,Puerto Vallarta Stamford,restaurant,Stamford,"230 Tresser Blvd H002, Stamford, CT 06901, USA",http://puertovallartausa.com/,(203) 724-0497,contac@puertovallarta.com
tier2,Çka Ka Qëllu,restaurant,Stamford,"15 Clark St, Stamford, CT 06901, USA",https://ckakaqelluct.com/,(203) 354-0735,info@ckakaqellu.com
tier2,Bar Rosso,restaurant,Stamford,"28 Spring St, Stamford, CT 06901, USA",http://www.barrossoct.com/,(203) 388-8640,info@barrossoct.com
tier2,Brennan's By The Beach,bar,Stamford,"82 Iroquois Rd, Stamford, CT 06902, USA",http://www.brennansbythebeach.com/,(203) 323-1787,info@brennansbythebeach.com
tier2,RIZZ Lounge & Grill,bar,Stamford,"121 Towne St, Stamford, CT 06902, USA",https://www.rizzlounge.com/,(203) 999-5708,info@rizzlounge.com
tier2,Coco Cafe Stamford,cafe,Stamford,"68 Broad St, Stamford, CT 06901, USA",http://www.cococafect.com/,(203) 609-6669,events@cococafect.com
tier2,Honey Joe's Family Coffeehouse,cafe,Stamford,"5 Broad St # 2b, Stamford, CT 06901, USA",http://www.honeyjoescoffee.com/,(203) 324-0803,info@honeyjoescoffee.com
tier2,Humbled Coffeehouse,cafe,Stamford,"575 Hope St, Stamford, CT 06907, USA",http://www.humbledcoffeehouse.com/,(475) 619-9915,humbledcoffeehouse@gmail.com
tier2,Modern Love Coffee Roasters,cafe,Stamford,"55 High Ridge Rd, Stamford, CT 06905, USA",https://www.modernlovect.com/,(203) 998-7999,chris@turningpointcoffeeroasters.com
tier2,Donut Delight,cafe,Stamford,"274 Hope St, Stamford, CT 06906, USA",http://donutdelight.com/,(203) 975-8981,contact@donutdelight.com
tier2,PROOF Coffee Roasters,cafe,Stamford,"200 Commons Park S, Stamford, CT 06902, USA",http://www.proof.coffee/,,hello@proof.coffee
tier2,Outpost Pizza Stamford,pizzeria,Stamford,"365 West Ave, Stamford, CT 06902, USA",http://www.outpostpizza.com/,(203) 323-7678,joeydedovic@gmail.com
tier2,Westover Pizzeria,pizzeria,Stamford,"234 Stillwater Ave, Stamford, CT 06902, USA",http://westoverpizza.com/,(203) 569-6090,ruva@aol.com
tier2,The Stamford Diner,diner,Stamford,"135 Harvard Ave, Stamford, CT 06902, USA",http://www.thestamforddiner.com/,(203) 348-7000,laurathanosrestaurantgroup@gmail.com
tier2,Lucky's Classic Burger & Malt Shop,diner,Stamford,"209 Bedford St, Stamford, CT 06901, USA",https://www.luckysclassic.com/,(203) 978-0268,infoluckysclassic@gmail.com
tier2,Parkway Diner,diner,Stamford,"1066 High Ridge Rd, Stamford, CT 06905, USA",https://parkwaydinerstamfordct.com/,(203) 321-8606,lushe.gjuraj@gmail.com
tier2,SEASONS EATS,diner,Stamford,"29 Bank St, Stamford, CT 06901, USA",http://www.seasoneats.com/,(203) 324-2583,seasonsgt12@gmail.com
tier2,Wedge Inn,diner,Stamford,"885 Summer St, Stamford, CT 06905, USA",http://www.wedgeinnstamford.com/,(203) 323-2722,info@wedgeinnstamford.com
tier2,Shah's Halal Food - Downtown Stamford,diner,Stamford,"245 Main St, Stamford, CT 06901, USA",https://www.shahshalalfood.com/downtown-stamford-ct/,(203) 276-1778,shahsdowntownstamford@gmail.com
tier2,Clambake Connection LLC,caterer,Stamford,"219 Culloden Rd, Stamford, CT 06906, USA",https://www.clambakeconnection.com/,(203) 967-3991,clambakeconnection@gmail.com
tier2,Serafresca at the IC,caterer,Stamford,"1620 Newfield Ave, Stamford, CT 06905, USA",https://serafrescaic.com/,(203) 322-6950,serafresca@italiancenter.org
tier2,steel sharpens steel,caterer,Stamford,"75 3rd St, Stamford, CT 06905, USA",https://www.steelsharpenssteel.com/,(203) 727-0448,rafael@steelsharpenssteel.com
tier2,The Little Gourmet Shop,caterer,Stamford,"2777 Summer St, Stamford, CT 06906, USA",https://www.thelittlegourmetshop.com/,(203) 323-0000,claudine@thelittlegourmetshop.com
tier2,Katies Gourmet,caterer,Stamford,"29 Bank St, Stamford, CT 06901, USA",http://www.katiesgourmet.com/?p=contact,(203) 324-2583,info@katiesgourmet.com
tier2,The Wine Room Stamford,winery,Stamford,"95 Atlantic St, Stamford, CT 06901, USA",https://www.thewineroomstamford.com/,(203) 658-8989,info@thewineroomstamford.com
tier2,Stappa Vineyard,winery,Stamford,"403 Derby Ave, Orange, CT 06477, USA",http://www.stappavineyard.com/,(203) 795-1795,info@stappavineyard.com
tier2,The Town Cellar,winery,Stamford,"1089 Boston Post Rd, Darien, CT 06820, USA",http://www.thetowncellar.com/,(203) 655-1031,cheers@thetowncellar.com
tier2,LaRocca's Country Wine and Spirits,winery,Stamford,"105C Old Long Ridge Rd, Stamford, CT 06903, USA",https://lcountrywinespirits.com/,(203) 321-1655,info@lcountrywinespirits.com
tier2,Harbor Point Wines & Spirits,winery,Stamford,"130 Washington Blvd, Stamford, CT 06902, USA",http://www.harborpointwinesandspirits.com/,(203) 588-0833,theresa@harborpointwinesandspirits.com
tier2,Cava Wine Cellars,winery,Stamford,"21 Cerretta St, Stamford, CT 06907, USA",http://cavawinecellars.com/,(203) 667-6589,info@cavawinecellars.com
tier2,Taylor Brooke Winery,winery,Stamford,"818 CT-171, Woodstock, CT 06281, USA",https://www.taylorbrookewinery.com/,(860) 974-1263,info@taylorbrookewinery.com
tier2,Chamard Vineyards Bistro,winery,Stamford,"115 Cow Hill Rd, Clinton, CT 06413, USA",https://www.chamard.com/,(860) 664-0299,carianne@chamard.com
tier2,Drain Away Sewer Service Inc,plumber,Stamford,"77 Mayflower Ave, Stamford, CT 06906, USA",http://www.drainawayinc.com/,(203) 517-9203,rich@drainawayinc.com
tier2,JSocci Plumbing and Heating,plumber,Stamford,"40 Ken Ct, Stamford, CT 06905, USA",https://jsocciplumbing.com/,(203) 223-0267,jim@jsocciplumbing.com
tier2,Super K Electric,electrician,Stamford,"109 Hamilton Ave, Stamford, CT 06902, USA",https://superkelectric.com/,(203) 322-7720,management@superkelectric.com
tier2,Vogue Electric,electrician,Stamford,"1084 Hope St, Stamford, CT 06907, USA",https://www.vogue-electricinc.com/,(203) 461-8499,tonytarantinojr@gmail.com
tier2,SVK Electrical Service LLC,electrician,Stamford,"101 Vine Rd, Stamford, CT 06905, USA",http://svkelectricalservice.com/,(203) 273-0110,svkelectricalservice@gmail.com
tier2,Santella Electric,electrician,Stamford,"4 Cross St, New Canaan, CT 06840, USA",https://santellaelectricinc.com/,(203) 966-9595,service@santellaelectricinc.com
tier2,D'Arinzo Electric & Contracting,electrician,Stamford,"100 Research Dr STE 2, Stamford, CT 06906, USA",http://www.darinzoelectric.com/,(203) 327-6326,dan@darinzoelectric.com
tier2,Tri Tech Mechanical LLC,hvac,Stamford,"47 W Main St, Stamford, CT 06902, USA",http://www.tritechmech.com/,(203) 359-3399,info@tritechmechanical.com
tier2,C&C Service,hvac,Stamford,"72 Dyke Ln, Stamford, CT 06902, USA",http://www.ccservicellc.com/,(203) 323-2866,service@ccservicellc.com
tier2,Unified Home Solutions,hvac,Stamford,"47 Larkin St #1, Stamford, CT 06907, USA",https://unified-hvac.com/,(203) 533-9990,info@unified-hvac.com
tier2,Dolce Heating & Cooling LLC,hvac,Stamford,"70 Archer Ln, Stamford, CT 06905, USA",https://www.dolceheatingandcooling.com/,(203) 554-6968,dolceplumbing@gmail.com
tier2,Kramer Lane Construction,contractor,Stamford,"425 Fairfield Ave, Stamford, CT 06902, USA",https://kramerlane.com/,(203) 515-8541,zibi@kramerlane.com
tier2,N.Z. Home Improvement,contractor,Stamford,"1372 Summer St, Stamford, CT 06905, USA",http://nzhomeimprovement.com/,(203) 524-7974,build@nzhomeimprovement.net
tier2,Paradisehome Contractors,contractor,Stamford,"11 Big Oak Cir, Stamford, CT 06903, USA",https://www.paradisehomecontractors.com/,(347) 477-7942,office@paradisehomecontractors.com
tier2,Area Renovation INC,contractor,Stamford,"900 Hope St APT 7C, Stamford, CT 06907, USA",https://www.arearenovationct.com/,(914) 839-7569,area.renovation@hotmail.com
tier2,Aran Construction LLC,contractor,Stamford,"83 Morgan St, Stamford, CT 06905, USA",https://www.aran-construction.com/,(203) 249-9026,info@aran-construction.com
tier2,Fixd Home Solutions,contractor,Stamford,"38 Palmer Ave, Stamford, CT 06902, USA",https://www.fixdhomesolutions.com/,(475) 348-7670,info@fixdhomesolutions.com
tier2,Ergon Builders,contractor,Stamford,"750 E Main St, Stamford, CT 06902, USA",http://www.ergonbuilders.com/,(203) 890-0385,zv@ergonbuilders.com
tier2,"GreenLeaf General Contractors, LLC",contractor,Stamford,"249 Greenwich Ave, Stamford, CT 06902, USA",http://www.greenleafgc.com/,(203) 990-1040,contact@greenleafgc.com
tier2,Bella Demolition and Contracting Services,contractor,Stamford,"680 E Main St Ste. 652, Stamford, CT 06901, USA",https://bellacontractingservices.com/connecticut-location/,(855) 368-3366,info@bellacontractingservices.com
tier2,Executive Homes,roofer,Stamford,"20 Park St, Stamford, CT 06902, USA",https://executivehomesct.com/,(203) 889-7235,executivehomesct@gmail.com
tier2,Medina's Roofing,roofer,Stamford,"16 McClurg Ave, Stamford, CT 06902, USA",https://mroofingandservices.com/,(203) 820-7677,hventura82@gmail.com
tier2,Royal Roofing and Exteriors Stamford,roofer,Stamford,"750 Division St, Stamford, CT 06901, USA",https://royalroofingandexteriors.site/,,admin@royalroofingandexteriors.site
tier2,Apollo Improvements LLC,roofer,Stamford,"2299 Summer St, Stamford, CT 06905, USA",https://apolloimprovements.com/,(908) 380-1390,info@atapollo.com
tier2,Gold Coast Roofing LLC,roofer,Stamford,"34 Hollow Tree Rd, Norwalk, CT 06854, USA",http://www.goldcoastroofingllc.com/,(203) 984-0634,contact@goldcoastroofing.com
tier2,HV Landscaping Services,landscaper,Stamford,"116 Rock Spring Rd, Stamford, CT 06906, USA",https://hvlandscapingservices.com/,(203) 524-1698,hello@hvlandscapingservices.com
tier2,Rangel Landscaping & Contracting Inc.,landscaper,Stamford,"457 Fairfield Ave, Stamford, CT 06902, USA",http://www.rangellandscape.com/,(203) 223-8666,rangellandscapes@gmail.com
tier2,"Sandoval's Landscaping & Masonry, Inc.",landscaper,Stamford,"64 Sunnyside Ave, Stamford, CT 06902, USA",http://sandovalslm.com/,(203) 969-7991,osbyn.sand@sandovalslm.com
tier2,JOSEPH GOLIA SERVICES,landscaper,Stamford,"37 Vassar Ave, Stamford, CT 06902, USA",http://josephgoliaservices.com/,(203) 324-6705,info@josephgoliaservices.com
tier2,Flying Colors Painters,painter,Stamford,"94 Clearview Ave, Stamford, CT 06907, USA",https://flyingcolorspainters.com/,(203) 918-8950,flyingcolorspainters@gmail.com
tier2,SkyLine Painting CT,painter,Stamford,"74 Woodridge Dr S, Stamford, CT 06902, USA",https://www.skylinepaintingct.com/,(203) 788-8018,joe@skylinepaintingct.com
tier2,M Grace Painting And Remodeling Llc,painter,Stamford,"956 Hope St Apartment G3, Stamford, CT 06907, USA",http://www.mgracepainting.com/,(203) 952-6944,sales@mgracepainting.com
tier2,Paint EZ of Stamford,painter,Stamford,"2299 Summer St #1037, Stamford, CT 06905, USA",https://paintez.com/stamford,(203) 889-4698,stamford@paintez.com
tier2,Elliel Painting LLC,painter,Stamford,"1100 Shippan Ave 2nd FL, Stamford, CT 06902, USA",https://ellielusa.blogspot.com/,(203) 290-7098,ellielpaintingllc@gmail.com
tier2,Jak's Colors,flooring,Stamford,"545 Bedford St unit 302, Stamford, CT 06901, USA",https://www.jakscolors.com/,(203) 252-8941,contact@jakscolors.com
tier2,Dream Tiling,flooring,Stamford,"142 Myrtle Ave apt 8, Stamford, CT 06902, USA",http://dream-tiling.com/,(475) 731-2156,dreamtillingct@gmail.com
tier2,Jay's Home Improvement,flooring,Stamford,"55 Givens Ave, Stamford, CT 06902, USA",https://jasonoct428.wixsite.com/website,(203) 667-1300,jayshomeimprove@gmail.com
tier2,Marinero Multiservices inc,locksmith,Stamford,"809 E Main St, Stamford, CT 06902, USA",https://marineromultiservices.com/,(203) 653-2801,marineromultiservices@yahoo.com
tier2,Finch's Lock Service,locksmith,Stamford,"79 S Main St, Norwalk, CT 06854, USA",http://www.finchslock.com/,(203) 866-1064,finchslock@yahoo.com
tier2,Cross River Lock,locksmith,Stamford,"177 Main St, Norwalk, CT 06851, USA",http://www.crlock.com/,(203) 845-8700,mail@crlock.com
tier2,"Northeast Exterminating, INC.",pest_control,Stamford,"652 Glenbrook Rd, Stamford, CT 06906, USA",http://www.neednortheast.com/,(203) 324-3025,gotbugs@neednortheast.com
tier2,All County Pest Control Inc,pest_control,Stamford,"54 Research Dr Ste 1, Stamford, CT 06906, USA",https://www.allcountypest.com/,(203) 295-7001,jlangston@allcountypest.com
tier2,Bugs & Blades,pest_control,Stamford,"235 Danbury Rd, Wilton, CT 06897, USA",https://www.bugsandblades.com/,(203) 684-2656,cz@bugsandblades.com
tier2,Vacuum World,appliance_repair,Stamford,"497 W Main St, Stamford, CT 06902, USA",http://vacuumworldct.com/,(203) 359-2295,franca@vacuumworldct.com
tier2,Fleur Beauty Lounge and Blow Dry Bar,salon,Stamford,"100 Greyrock Pl, Stamford, CT 06901, USA",http://www.fleurbeautylounge.com/,(203) 617-0816,fleurbeautyllc@gmail.com
tier2,Reveal Hair Salon,salon,Stamford,"332a Hope St, Stamford, CT 06906, USA",https://www.revealhairsalon.com/,(203) 359-3050,booking@revealhairsalon.com
tier2,HBAR Salon,salon,Stamford,"140 Washington Blvd, Stamford, CT 06902, USA",http://hbarsalon.com/?y_source=1_MjQxOTU2OTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(203) 595-5545,info@hbarsalon.com
tier2,HandleBar Salon CT,salon,Stamford,"513 Summer St, Stamford, CT 06901, USA",https://www.handlebarsalonct.com/home,(203) 666-0555,info@handlebarsalonct.com
tier2,The Color Lab,salon,Stamford,"898 Hope St, Stamford, CT 06907, USA",https://www.thecolorlab.co/,(203) 524-8422,thecolorlab.co@gmail.com
tier2,The Studio Beauty & Wellness LLC,salon,Stamford,"36 Atlantic St Suite A, Stamford, CT 06901, USA",https://thestudiobeautyandwellness.com/,(203) 614-8679,thestudiosalonct@gmail.com
tier2,Gentleman’s Grooming Lounge,barber,Stamford,"1 Atlantic St, Stamford, CT 06901, USA",https://gloungestamford.com/,(203) 276-0111,gloungestamford@gmail.com
tier2,Speakeasy Barbershop,barber,Stamford,"898 Hope St Suite 108, Stamford, CT 06907, USA",https://www.barbershopspeakeasy.com/,(203) 941-3603,barbershopspeakeasy@gmail.com
tier2,Hoyt-Bedford Barber Shop,barber,Stamford,"173 Morgan St, Stamford, CT 06905, USA",https://hoytbedfordllc.wixsite.com/website,(203) 324-1994,hoytbedfordllc@gmail.com
tier2,Stamford Dentistry & Implants - Clear Smile Dental Studio,dentist,Stamford,"800 E Main St, Stamford, CT 06902, USA",https://www.clearsmiledentalstudio.com/,(203) 883-4451,clearsmiledentalstudio@gmail.com
tier2,Simply Dental of Stamford,dentist,Stamford,"1134 E Main St, Stamford, CT 06902, USA",https://www.simplydentalstamford.com/,(203) 973-7700,reception@simplydentalstamford.com
tier2,Family Dental Care of Stamford,dentist,Stamford,"50 Glenbrook Rd # 1D, Stamford, CT 06902, USA",http://www.stamfordfamilydental.com/,(203) 569-0880,familydentacareofstamford@gmail.com
tier2,LoPresti Cosmetic and Family Dentistry,dentist,Stamford,"75 Tresser Blvd, Stamford, CT 06901, USA",https://www.loprestidentalgroup.com/?utm_source=google&utm_medium=gbp&utm_campaign=google_business,(203) 883-9986,stamfordctdentist@gmail.com
tier2,Stamford Dental Group,dentist,Stamford,"47 Oak St x suite c, Stamford, CT 06905, USA",https://stamforddentalgroup.com/,(203) 325-4700,info@stamforddentalgroup.com
tier2,Core Vet Animal Hospital,veterinarian,Stamford,"670 Pacific St, Stamford, CT 06902, USA",http://corevets.com/,(203) 807-5776,info@corevets.com
